date,goalCompletionLocation,goalPreviousStep1,goalPreviousStep2,goal3Completions,goal5Completions
2019-11-19,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-11-19,/events/glasgow/,/events/,/,0,0
2019-11-19,/events/info-taster-session-events/,/courses/full-stack-web-development/,/,0,0
2019-11-19,/events/info-taster-session-events/,/data-analysis-announcement/,(entrance),1,0
2019-11-19,/events/info-taster-session-events/,/events/,/funding/,0,0
2019-11-19,/updates/newsletter-thank-you/,/,(entrance),0,0
2019-11-19,/updates/newsletter-thank-you/,/,/courses/ux-design-fundamentals/,0,0
2019-11-20,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,(entrance),0,0
2019-11-20,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,(entrance),1,0
2019-11-20,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/career-support/,0,0
2019-11-20,/courses/thank-you-applying-web-development/,(entrance),(not set),0,0
2019-11-20,/enquire/thank-you-for-your-enquiry/,/courses/browse-all-course-dates/,/courses/professional-software-development/apply/,0,0
2019-11-20,/events/glasgow/,(entrance),(not set),0,0
2019-11-20,/events/info-taster-session-events/,(entrance),(not set),1,0
2019-11-20,/events/info-taster-session-events/,/,(entrance),0,0
2019-11-20,/events/info-taster-session-events/,/courses/full-stack-web-development/cost-and-funding/,/courses/bespoke-courses/,1,0
2019-11-20,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,0,0
2019-11-20,/events/info-taster-session-events/,/events/edinburgh/,/data-analysis-announcement/,0,1
2019-11-21,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-11-21,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-11-21,/courses/thank-you-applying-web-development/,(entrance),(not set),0,1
2019-11-21,/enquire/thank-you-for-your-enquiry/,/for-employers/become-a-partner/,/for-employers/hire-with-codeclan/,0,0
2019-11-21,/events/glasgow/,/,(entrance),0,0
2019-11-21,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-11-21,/events/info-taster-session-events/,/,/data-analysis-announcement/,1,0
2019-11-21,/events/info-taster-session-events/,/events/info-taster-session-events/,(entrance),0,0
2019-11-21,/updates/newsletter-thank-you/,/black-friday-lottery/,/blog/9-websites-start-coding-journey/,0,0
2019-11-22,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-11-22,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,(entrance),0,0
2019-11-22,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-11-22,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,1,0
2019-11-22,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-11-22,/courses/professional-software-development/thank-you-syllabus-download/,/site-map/,/data-analysis-announcement/,0,1
2019-11-22,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,0
2019-11-22,/courses/thank-you-for-joining-our-understanding-programming-course/,(entrance),(not set),0,1
2019-11-22,/courses/thank-you-for-joining-our-understanding-programming-course/,/courses/understanding-programming/,/courses/bespoke-courses/,0,0
2019-11-22,/courses/thank-you-for-joining-our-understanding-programming-course/,/courses/understanding-programming/,/courses/edinburgh/,0,1
2019-11-22,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-11-22,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-11-22,/events/info-taster-session-events/,/data-analysis-announcement/,/enquire/,0,0
2019-11-22,/updates/newsletter-thank-you/,/,(entrance),0,1
2019-11-23,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-11-23,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/Edinburgh/,0,0
2019-11-23,/courses/thank-you-for-joining-our-agile-for-effective-teams-course/,/courses/agile-for-effective-teams/,/black-friday-lottery/,0,2
2019-11-23,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,(entrance),0,0
2019-11-24,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-11-24,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-11-24,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/glasgow/,0,0
2019-11-24,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/apply/,0,0
2019-11-24,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-11-24,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/understanding-programming/,0,0
2019-11-24,/courses/thank-you-applying-web-development/,(entrance),(not set),0,0
2019-11-24,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/events/,1,0
2019-11-24,/events/glasgow/,/Glasgow/,(entrance),0,0
2019-11-24,/updates/newsletter-thank-you/,(entrance),(not set),0,0
2019-11-24,/updates/newsletter-thank-you/,/,/data-analysis-announcement/,0,0
2019-11-25,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/full-stack-web-development/,0,0
2019-11-25,/courses/thank-you-for-joining-our-understanding-programming-course/,/courses/understanding-programming/,/courses/professional-software-development/application-and-dates/,0,0
2019-11-25,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-11-25,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,(entrance),0,0
2019-11-25,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/data-analysis-announcement/apply-for-data-analysis/,0,0
2019-11-25,/enquire/thank-you-for-your-enquiry/,/for-employers/become-a-partner/,/for-employers/,0,0
2019-11-25,/events/glasgow/,/glasgow/,(entrance),0,0
2019-11-25,/events/info-taster-session-events/,/,/black-friday-lottery/,0,2
2019-11-25,/events/info-taster-session-events/,/courses/professional-software-development/,/events/info-taster-session-events/,0,0
2019-11-26,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-11-26,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/application-and-dates/,0,0
2019-11-26,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,2,0
2019-11-26,/courses/thank-you-data-analysis-application/,(entrance),(not set),1,0
2019-11-26,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-11-26,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/courses/,0,0
2019-11-26,/enquire/thank-you-for-your-enquiry/,/enquire/,/,0,0
2019-11-26,/events/glasgow/,/glasgow/,/events/glasgow/,0,0
2019-11-26,/events/glasgow/,/Glasgow/,(entrance),0,1
2019-11-26,/events/info-taster-session-events/,/,/courses/understanding-programming/,0,1
2019-11-26,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,0,0
2019-11-26,/events/info-taster-session-events/,/events/,(entrance),0,0
2019-11-26,/events/info-taster-session-events/,/events/,/,0,1
2019-11-26,/updates/newsletter-thank-you/,/,/events/info-taster-session-events/,0,0
2019-11-27,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),1,0
2019-11-27,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,0
2019-11-27,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/ux-design-fundamentals/,(entrance),0,0
2019-11-27,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-11-27,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-11-27,/events/info-taster-session-events/,/,/courses/professional-software-development/,1,2
2019-11-27,/events/info-taster-session-events/,/courses/professional-software-development/,/,0,1
2019-11-27,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-11-27,/events/info-taster-session-events/,/data-analysis-announcement/,(entrance),0,0
2019-11-27,/events/info-taster-session-events/,/data-analysis-announcement/,/,0,1
2019-11-27,/events/info-taster-session-events/,/data-analysis-announcement/,/data-analysis-announcement/apply-for-data-analysis/,1,0
2019-11-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-11-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/about-us/,0,1
2019-11-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/,0,0
2019-11-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/application-and-dates/,0,0
2019-11-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-11-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,2,0
2019-11-28,/courses/thank-you-for-your-application/,(entrance),(not set),0,1
2019-11-28,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,1,0
2019-11-28,/events/glasgow/,/data-analysis-announcement/cost-and-funding/,/events/glasgow/,0,0
2019-11-28,/events/glasgow/,/events/,/,1,0
2019-11-28,/events/glasgow/,/glasgow/,(entrance),0,0
2019-11-28,/events/info-taster-session-events/,(entrance),(not set),0,2
2019-11-28,/events/info-taster-session-events/,/,(entrance),0,0
2019-11-28,/events/info-taster-session-events/,/courses/professional-software-development/,/,0,0
2019-11-28,/events/info-taster-session-events/,/data-analysis-announcement/,(entrance),0,0
2019-11-28,/events/info-taster-session-events/,/data-analysis-announcement/,/courses/full-stack-web-development/,0,0
2019-11-29,(entrance),(not set),(not set),0,0
2019-11-29,/blog/why-learn-coding/coding-guide-download/,(entrance),(not set),0,0
2019-11-29,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,1
2019-11-29,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,(entrance),0,1
2019-11-29,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-11-29,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/black-friday-lottery/,0,0
2019-11-29,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-11-29,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/curriculum/,/courses/professional-software-development/,0,0
2019-11-29,/courses/thank-you-for-your-application/,(entrance),(not set),3,2
2019-11-29,/enquire/thank-you-for-your-enquiry/,/for-employers/become-a-partner/,/for-employers/hire-with-codeclan/,0,1
2019-11-29,/events/glasgow/,/glasgow/,(entrance),0,0
2019-11-29,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-11-29,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,0,0
2019-11-29,/events/info-taster-session-events/,/data-analysis-announcement/,/about-us/join-us/,0,0
2019-11-30,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-11-30,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-11-30,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,1
2019-11-30,/courses/thank-you-for-joining-our-understanding-programming-course/,(entrance),(not set),0,0
2019-11-30,/courses/thank-you-for-joining-our-understanding-programming-course/,/courses/understanding-programming/,/data-analysis-announcement/,0,1
2019-11-30,/events/info-taster-session-events/,(entrance),(not set),1,0
2019-11-30,/events/info-taster-session-events/,/about-us/our-team/our-board/,/about-us/our-team/,0,0
2019-11-30,/events/info-taster-session-events/,/data-analysis-announcement/,(entrance),0,0
2019-11-30,/events/info-taster-session-events/,/data-analysis-announcement/,/data-analysis-announcement/apply-for-data-analysis/,0,1
2019-11-30,/events/info-taster-session-events/,/events/,/,1,0
2019-11-30,/updates/newsletter-thank-you/,/black-friday-lottery/?mc_cid=5441c8a4f7&mc_eid=f53293f0c3,(entrance),0,1
2019-12-01,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-12-01,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/glasgow/,0,0
2019-12-01,/courses/thank-you-for-your-application/,(entrance),(not set),1,0
2019-12-01,/events/info-taster-session-events/,/,(entrance),0,0
2019-12-02,(entrance),(not set),(not set),0,0
2019-12-02,/blog/why-learn-coding/coding-guide-download/,/blog/tag/e33/,(entrance),0,0
2019-12-02,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/career-support/,0,0
2019-12-02,/courses/professional-software-development/thank-you-syllabus-download/,/data-analysis-announcement/,/data-analysis-announcement/data-course-application-process/,0,0
2019-12-02,/courses/thank-you-data-analysis-application/,(entrance),(not set),1,0
2019-12-02,/courses/thank-you-for-joining-our-understanding-programming-course/,/courses/understanding-programming/,/,0,0
2019-12-02,/courses/thank-you-for-your-application/,(entrance),(not set),0,1
2019-12-02,/enquire/thank-you-for-your-enquiry/,/enquire/,/,0,0
2019-12-02,/events/glasgow/,/courses/browse-all-course-dates/,/courses/,1,0
2019-12-02,/events/glasgow/,/events/,/,0,0
2019-12-02,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-02,/events/info-taster-session-events/,/events/,/courses/professional-software-development/cost-and-funding/,0,0
2019-12-02,/events/info-taster-session-events/,/events/,/events/info-sessions/,0,0
2019-12-02,/updates/newsletter-thank-you/,/,(entrance),1,0
2019-12-03,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-12-03,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,1,1
2019-12-03,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,1
2019-12-03,/courses/thank-you-for-joining-our-understanding-programming-course/,/courses/understanding-programming/,/,1,0
2019-12-03,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-12-03,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-03,/events/info-taster-session-events/,/,/courses/professional-software-development/,1,0
2019-12-03,/events/info-taster-session-events/,/courses/professional-software-development/,(entrance),0,0
2019-12-03,/events/info-taster-session-events/,/events/,/,0,1
2019-12-03,/events/info-taster-session-events/,/the-codeclan-experience/the-alumni/,/the-codeclan-experience/a-typical-day/,0,1
2019-12-04,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,(entrance),1,0
2019-12-04,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/data-analysis-announcement/data-course-application-process/,0,1
2019-12-04,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,0
2019-12-04,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/python-for-developers/,(entrance),0,0
2019-12-04,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-12-04,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-04,/events/info-taster-session-events/,/,(entrance),0,1
2019-12-04,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/edinburgh/,0,0
2019-12-05,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-12-05,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/glasgow/,0,0
2019-12-05,/enquire/thank-you-for-your-enquiry/,/enquire/,/courses/,0,0
2019-12-05,/events/glasgow/,/events/,/,0,0
2019-12-06,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,1,0
2019-12-06,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-12-06,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-12-06,/courses/thank-you-for-joining-our-agile-for-effective-teams-course/,/courses/agile-for-effective-teams/,(entrance),0,1
2019-12-06,/courses/thank-you-for-joining-our-understanding-programming-course/,/courses/understanding-programming/,/courses/,0,0
2019-12-06,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-12-06,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/courses/,0,0
2019-12-07,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-12-07,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,0
2019-12-08,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-12-08,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,1,0
2019-12-08,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-12-08,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/apply/,0,0
2019-12-08,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,(entrance),(not set),1,0
2019-12-08,/events/glasgow/,/glasgow/,(entrance),0,0
2019-12-08,/events/info-taster-session-events/,/,(entrance),0,1
2019-12-09,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-12-09,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,(entrance),0,0
2019-12-09,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-12-09,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/apply/,0,0
2019-12-09,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/career-support/,0,0
2019-12-09,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/curriculum/,(entrance),1,1
2019-12-09,/courses/thank-you-for-joining-our-programming-with-r-course/,/courses/programming-with-r/,(entrance),0,0
2019-12-09,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/events/info-taster-session-events/,/data-analysis-announcement/,1,0
2019-12-09,/events/info-taster-session-events/,/courses/professional-software-development/,/blog/category/whats-new/,0,0
2019-12-09,/events/info-taster-session-events/,/events/,(entrance),0,1
2019-12-09,/updates/newsletter-thank-you/,/,/courses/understanding-programming/,0,0
2019-12-10,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,1,0
2019-12-10,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,2
2019-12-10,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/Glasgow/,0,1
2019-12-10,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/curriculum/,(entrance),0,0
2019-12-10,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/,/courses/professional-software-development/curriculum/,0,0
2019-12-10,/enquire/thank-you-for-your-enquiry/,/enquire/,/data-analysis-announcement/,0,0
2019-12-10,/events/info-taster-session-events/,/,(entrance),0,1
2019-12-10,/events/info-taster-session-events/,/courses/professional-software-development/,/,0,0
2019-12-10,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,0,1
2019-12-10,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/professional-software-development/thank-you-syllabus-download/,1,0
2019-12-10,/events/info-taster-session-events/,/events/partner-events/,/events/glasgow/,0,0
2019-12-10,/events/info-taster-session-events/,/the-codeclan-experience/the-alumni/,/enquire/,1,0
2019-12-10,/updates/newsletter-thank-you/,/,(entrance),0,1
2019-12-11,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,(entrance),1,0
2019-12-11,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,(entrance),1,0
2019-12-11,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-12-11,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-12-11,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,0
2019-12-11,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/ux-design-fundamentals/,(entrance),1,1
2019-12-11,/events/info-taster-session-events/,/courses/professional-software-development/,/,0,0
2019-12-12,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-12-12,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/apply/,0,0
2019-12-12,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/python-for-developers/,0,0
2019-12-12,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-12-12,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,(entrance),0,0
2019-12-12,/events/info-taster-session-events/,/data-analysis-announcement/,(entrance),0,0
2019-12-12,/events/info-taster-session-events/,/events/edinburgh/,(entrance),0,0
2019-12-13,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-12-13,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/glasgow/,0,0
2019-12-13,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,1
2019-12-13,/courses/thank-you-data-analysis-application/,(entrance),(not set),1,0
2019-12-13,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,0,1
2019-12-13,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-13,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/edinburgh/,0,0
2019-12-14,/courses/professional-software-development/thank-you-syllabus-download/,/,(entrance),0,0
2019-12-14,/enquire/thank-you-for-your-enquiry/,/enquire/,/data-analysis-announcement/data-course-application-process/,0,1
2019-12-14,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-14,/events/info-taster-session-events/,/data-analysis-announcement/,/courses/agile-for-effective-teams/,0,0
2019-12-14,/events/partner-events/,/events/info-taster-session-events/,/courses/python-for-developers/,0,0
2019-12-15,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-12-15,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/glasgow/,0,0
2019-12-15,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,1
2019-12-15,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,(entrance),0,0
2019-12-15,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/data-analysis-announcement/data-course-application-process/,1,0
2019-12-15,/events/info-taster-session-events/,/,(entrance),0,0
2019-12-15,/events/info-taster-session-events/,/,/courses/16-week-course/apply/,0,0
2019-12-15,/events/info-taster-session-events/,/data-analysis-announcement/,/,0,1
2019-12-15,/updates/newsletter-thank-you/,(entrance),(not set),0,0
2019-12-16,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/glasgow/,1,0
2019-12-16,/courses/thank-you-applying-web-development/,(entrance),(not set),0,0
2019-12-16,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/understanding-software-development/,(entrance),0,1
2019-12-16,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/ux-design-fundamentals/,(entrance),0,0
2019-12-16,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-12-16,/enquire/thank-you-for-your-enquiry/,/,/for-employers/become-a-partner/,0,0
2019-12-16,/enquire/thank-you-for-your-enquiry/,/for-employers/become-a-partner/,/for-employers/hire-with-codeclan/,0,0
2019-12-16,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-16,/events/info-taster-session-events/,/data-analysis-announcement/,/,0,0
2019-12-17,(entrance),(not set),(not set),0,1
2019-12-17,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/apply/,1,0
2019-12-17,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,1
2019-12-17,/courses/thank-you-applying-web-development/,/courses/full-stack-web-development/apply-inverness/,/data-analysis-announcement/apply-for-data-analysis/,1,1
2019-12-17,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-12-17,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,(entrance),0,0
2019-12-17,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-17,/events/info-taster-session-events/,/,(entrance),0,0
2019-12-17,/events/info-taster-session-events/,/,/,0,0
2019-12-18,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-12-18,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-12-18,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-12-18,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-12-18,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,(entrance),(not set),2,0
2019-12-18,/courses/thank-you-for-your-application/,(entrance),(not set),1,0
2019-12-18,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-18,/events/info-taster-session-events/,/courses/professional-software-development/,/,0,0
2019-12-18,/events/info-taster-session-events/,/courses/professional-software-development/student-case-studies/,/the-codeclan-experience/the-alumni/,0,0
2019-12-18,/events/info-taster-session-events/,/data-analysis-announcement/,/,0,0
2019-12-19,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-12-19,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-12-19,/courses/thank-you-applying-web-development/,(entrance),(not set),0,0
2019-12-19,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,1
2019-12-19,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/understanding-software-development/,/courses/,0,0
2019-12-19,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/ux-design-fundamentals/,/courses/,0,0
2019-12-19,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-12-19,/events/info-taster-session-events/,(entrance),(not set),0,1
2019-12-20,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-20,/events/info-taster-session-events/,/courses/professional-software-development/,(entrance),0,1
2019-12-20,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/professional-software-development/,0,0
2019-12-21,/courses/professional-software-development/thank-you-syllabus-download/,/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/,/15668-2/,0,0
2019-12-21,/courses/thank-you-applying-web-development/,(entrance),(not set),0,0
2019-12-21,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-12-21,/events/info-taster-session-events/,/,/courses/professional-software-development/,0,0
2019-12-21,/events/info-taster-session-events/,/events/,(entrance),1,0
2019-12-22,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-12-22,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/curriculum/,/courses/professional-software-development/career-support/,0,0
2019-12-22,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,0
2019-12-22,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-12-22,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/courses/,0,0
